datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild,confidence
2021-02-17T09:52:25.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9859,https://live.staticflickr.com/65535/51177617038_dbcfb24a1d_b.jpg,TRUE,
2021-02-17T09:52:40.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9862,https://live.staticflickr.com/65535/51177616928_f62495fb64_b.jpg,TRUE,
2021-02-17T09:52:53.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9865,https://live.staticflickr.com/65535/51177616808_6709579dbb_b.jpg,TRUE,
2021-02-17T09:53:10.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9868,https://live.staticflickr.com/65535/51177616528_d2e9a007e6_b.jpg,TRUE,
2021-02-17T09:53:25.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9875,https://live.staticflickr.com/65535/51177616228_ff239bfffa_b.jpg,TRUE,
2021-02-17T10:50:31.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9902,https://live.staticflickr.com/65535/51176723942_14fb832682_b.jpg,TRUE,
2021-02-17T09:53:25.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9876,https://live.staticflickr.com/65535/51177396411_3dfb178a2d_b.jpg,TRUE,
2021-02-17T10:04:20.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9880,https://live.staticflickr.com/65535/51178188264_94672312c1_b.jpg,TRUE,
2021-02-17T10:04:21.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9881,https://live.staticflickr.com/65535/51177615803_0f99165aaa_b.jpg,TRUE,
2021-02-17T10:04:21.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9882,https://live.staticflickr.com/65535/51178486300_9553c6d3d1_b.jpg,TRUE,
2021-02-17T10:04:34.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9885,https://live.staticflickr.com/65535/51176714987_337d123b2a_b.jpg,TRUE,
2021-02-17T10:04:34.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9886,https://live.staticflickr.com/65535/51176714897_b69f78c3f2_b.jpg,TRUE,
2021-02-17T10:04:34.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9887,https://live.staticflickr.com/65535/51176712537_a18b3472a9_b.jpg,TRUE,
2021-02-17T10:04:35.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9888,https://live.staticflickr.com/65535/51177392701_0d9c9617bd_b.jpg,TRUE,
2021-02-17T10:04:35.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9889,https://live.staticflickr.com/65535/51177612353_6f7a80c345_b.jpg,TRUE,
2021-02-17T10:04:38.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9892,https://live.staticflickr.com/65535/51178482925_f64817ee59_b.jpg,TRUE,
2021-02-17T10:04:38.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9893,https://live.staticflickr.com/65535/51178184574_c28f2d1cfc_b.jpg,TRUE,
2021-02-17T10:04:38.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9894,https://live.staticflickr.com/65535/51176712227_ae3eebe756_b.jpg,TRUE,
2021-02-17T10:04:39.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9895,https://live.staticflickr.com/65535/51177612068_ce6285cb7c_b.jpg,TRUE,
2021-02-17T10:50:00.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9898,https://live.staticflickr.com/65535/51178482745_5b8d4d293f_b.jpg,TRUE,
2021-02-17T10:50:01.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9899,https://live.staticflickr.com/65535/51177611853_4508fe8675_b.jpg,TRUE,
2021-02-17T10:50:27.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9901,https://live.staticflickr.com/65535/51178494675_ffa54049bf_b.jpg,TRUE,
2021-02-17T10:50:32.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9903,https://live.staticflickr.com/65535/51176723867_e5d6969cb7_b.jpg,TRUE,
2021-02-17T10:50:32.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9904,https://live.staticflickr.com/65535/51176723757_ddb7d0dc69_b.jpg,TRUE,
2021-02-17T10:50:32.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9905,https://live.staticflickr.com/65535/51178494285_a82dbb72be_b.jpg,TRUE,
2021-02-17T10:50:33.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9906,https://live.staticflickr.com/65535/51177623863_e9a0c125ff_b.jpg,TRUE,
2021-02-23T10:35:21.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_0082,https://live.staticflickr.com/65535/51178494105_44e2ed4322_b.jpg,TRUE,
2021-02-17T10:50:33.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9907,https://live.staticflickr.com/65535/51176723517_76e0a1f798_b.jpg,TRUE,
2021-02-23T10:35:22.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_0083,https://live.staticflickr.com/65535/51178196219_d53c212f49_b.jpg,TRUE,
2021-02-17T10:50:34.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9908,https://live.staticflickr.com/65535/51178494030_0cbccf2df2_b.jpg,TRUE,
2021-02-17T10:50:34.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9909,https://live.staticflickr.com/65535/51178493960_51dc972b66_b.jpg,TRUE,
2021-02-17T11:00:43.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9910,https://live.staticflickr.com/65535/51177404096_8031302b88_b.jpg,TRUE,
2021-02-17T11:00:43.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9911,https://live.staticflickr.com/65535/51178195944_098ba1dbd6_b.jpg,TRUE,
2021-02-17T11:00:44.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9912,https://live.staticflickr.com/65535/51176723207_8fe9f29bcf_b.jpg,TRUE,
2021-02-17T11:00:44.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9913,https://live.staticflickr.com/65535/51178195839_d17a6a9b53_b.jpg,TRUE,
2021-02-17T11:00:44.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9914,https://live.staticflickr.com/65535/51178195714_058e1419ed_b.jpg,TRUE,
2021-02-23T10:35:41.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_0090,https://live.staticflickr.com/65535/51178195579_e9dd397f80_b.jpg,TRUE,
2021-02-17T11:11:16.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9916,https://live.staticflickr.com/65535/51178195519_bf0daa30dc_b.jpg,TRUE,
2021-02-23T10:35:41.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_0091,https://live.staticflickr.com/65535/51177623073_f33113a650_b.jpg,TRUE,
2021-02-17T11:11:28.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9917,https://live.staticflickr.com/65535/51176722757_5706e8a635_b.jpg,TRUE,
2021-02-23T10:35:42.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_0092,https://live.staticflickr.com/65535/51177403361_5a835cd205_b.jpg,TRUE,
2021-02-17T11:11:29.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9918,https://live.staticflickr.com/65535/51177403366_0202af098f_b.jpg,TRUE,
2021-02-17T11:11:29.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9919,https://live.staticflickr.com/65535/51176722612_395c4f6a4d_b.jpg,TRUE,
2021-02-17T11:11:30.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9920,https://live.staticflickr.com/65535/51176722507_68a7f2d4c4_b.jpg,TRUE,
2021-02-17T11:11:43.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_9921,https://live.staticflickr.com/65535/51178493225_d1f1f731e2_b.jpg,TRUE,
2021-02-23T10:36:01.000Z,0,0,52407599@N00,y.awanohara,TRUE,IMG_0095,https://live.staticflickr.com/65535/51177403071_9f7d2f2850_b.jpg,TRUE,
